SAO 73765 2.09699 2.09699 2.09999990463
SAO 54471 17.43309 17.43309 2.09999990463
SAO 38592 47.04221 47.04221 2.09999990463
SAO 8102 222.67641 222.67641 2.09999990463
SAO 220878 136.99911 136.99911 2.20000004768
SAO 132220 83.00161 83.00161 2.20000004768
SAO 83893 233.67203 233.67203 2.20000004768
SAO 49528 305.55713 305.55713 2.20000004768
SAO 30653 269.15152 269.15152 2.20000004768
SAO 21609 10.12694 10.12694 2.20000004768
SAO 236808 139.27266 139.27266 2.29999995232
SAO 241047 204.97208 204.97208 2.29999995232
SAO 225128 220.48248 220.48248 2.29999995232
SAO 225044 218.87674 218.87674 2.29999995232
SAO 198752 120.89609 120.89609 2.29999995232
SAO 208078 252.54095 252.54095 2.29999995232
SAO 184014 240.08343 240.08343 2.29999995232
SAO 37734 30.9749 30.9749 2.29999995232
SAO 28737 200.98143 200.98143 2.29999995232
SAO 21133 2.29467 2.29467 2.29999995232
SAO 223603 190.3792 190.3792 2.40000009537
SAO 215093 6.57112 6.57112 2.40000009537
SAO 209163 265.62189 265.62189 2.40000009537
SAO 173651 111.02375 111.02375 2.40000009537
SAO 90981 345.94362 345.94362 2.40000009537
SAO 28179 178.45763 178.45763 2.40000009537
SAO 27876 165.46035 165.46035 2.40000009537
SAO 19302 319.64495 319.64495 2.40000009537
SAO 236891 140.52861 140.52861 2.5
SAO 224538 208.88492 208.88492 2.5
SAO 110920 45.56987 45.56987 2.5
SAO 108378 346.19027 346.19027 2.5
SAO 70474 311.55287 311.55287 2.5
SAO 239689 182.08975 182.08975 2.59999990463
SAO 196059 84.91227 84.91227 2.59999990463
SAO 180915 188.59684 188.59684 2.59999990463
SAO 159682 241.35932 241.35932 2.59999990463
SAO 150547 83.18244 83.18244 2.59999990463
SAO 157176 183.95151 183.95151 2.59999990463
SAO 160332 257.59453 257.59453 2.59999990463
SAO 160006 249.28974 249.28974 2.59999990463
SAO 140430 229.25176 229.25176 2.59999990463
SAO 121157 236.06706 236.06706 2.59999990463
SAO 81727 168.52711 168.52711 2.59999990463
SAO 75012 28.66004 28.66004 2.59999990463
SAO 251974 189.29611 189.29611 2.70000004768
SAO 225335 224.63292 224.63292 2.70000004768
SAO 208896 262.69099 262.69099 2.70000004768
SAO 197795 109.28571 109.28571 2.70000004768
SAO 187600 285.65298 285.65298 2.70000004768
SAO 186681 275.24867 275.24867 2.70000004768
SAO 141052 243.5864 243.5864 2.70000004768
SAO 105223 296.56497 296.56497 2.70000004768
SAO 100766 208.67118 208.67118 2.70000004768
SAO 57522 74.24838 74.24838 2.70000004768
SAO 58636 89.9304 89.9304 2.70000004768
SAO 22268 21.45412 21.45412 2.70000004768
SAO 255670 6.43907 6.43907 2.79999995232
SAO 251083 160.7392 160.7392 2.79999995232
SAO 253346 238.78582 238.78582 2.79999995232
SAO 239791 183.78629 183.78629 2.79999995232
SAO 244725 261.32517 261.32517 2.79999995232
SAO 222321 161.69249 161.69249 2.79999995232
SAO 225712 230.67023 230.67023 2.79999995232
SAO 207208 240.0303 240.0303 2.79999995232
SAO 204371 200.14931 200.14931 2.79999995232
SAO 184481 248.97068 248.97068 2.79999995232
SAO 186841 276.99273 276.99273 2.79999995232
SAO 175217 121.88601 121.88601 2.79999995232
SAO 170457 82.06132 82.06132 2.79999995232
SAO 158840 222.71962 222.71962 2.79999995232
SAO 132323 83.8582 83.8582 2.79999995232
SAO 131794 76.96231 76.96231 2.79999995232
SAO 122671 265.86816 265.86816 2.79999995232
SAO 100384 195.54418 195.54418 2.79999995232
SAO 91781 3.30902 3.30902 2.79999995232
SAO 84411 247.55505 247.55505 2.79999995232
SAO 56799 58.53302 58.53302 2.79999995232
SAO 30429 262.6081 262.6081 2.79999995232
SAO 253097 229.72786 229.72786 2.90000009537
SAO 248474 29.69284 29.69284 2.90000009537
SAO 255193 334.62599 334.62599 2.90000009537
SAO 234735 102.48405 102.48405 2.90000009537
SAO 228069 262.96067 262.96067 2.90000009537
SAO 183987 239.71305 239.71305 2.90000009537
SAO 184336 245.29718 245.29718 2.90000009537
SAO 187756 287.44099 287.44099 2.90000009537
SAO 157323 187.46603 187.46603 2.90000009537
SAO 164644 326.76022 326.76022 2.90000009537
SAO 149283 59.50731 59.50731 2.90000009537
SAO 145457 322.88975 322.88975 2.90000009537
SAO 115456 111.78766 111.78766 2.90000009537
SAO 78297 95.7401 95.7401 2.90000009537
SAO 76199 56.87116 56.87116 2.90000009537
SAO 90734 340.75061 340.75061 2.90000009537
SAO 63257 194.00694 194.00694 2.90000009537
SAO 56840 59.46341 59.46341 2.90000009537
SAO 39955 75.49224 75.49224 2.90000009537
SAO 23789 46.19912 46.19912 2.90000009537
SAO 224471 207.40418 207.40418 3.0
SAO 225938 233.78519 233.78519 3.0
SAO 228420 266.89618 266.89618 3.0
SAO 213374 328.48225 328.48225 3.0
SAO 209696 271.45206 271.45206 3.0
SAO 196698 95.07832 95.07832 3.0
SAO 172839 105.75614 105.75614 3.0
SAO 174020 113.57953 113.57953 3.0
SAO 181543 199.73045 199.73045 3.0
SAO 180531 182.5312 182.5312 3.0
SAO 145862 331.44597 331.44597 3.0
SAO 104461 286.35257 286.35257 3.0
SAO 77336 84.4112 84.4112 3.0
SAO 81004 146.46284 146.46284 3.0
SAO 78682 100.98304 100.98304 3.0
SAO 65913 259.33142 259.33142 3.0
SAO 55306 32.38589 32.38589 3.0
SAO 64203 218.01948 218.01948 3.0
SAO 43310 155.58225 155.58225 3.0
SAO 43629 167.41576 167.41576 3.0
SAO 48796 296.2439 296.2439 3.0
SAO 39053 55.73121 55.73121 3.0
SAO 8220 230.18204 230.18204 3.0
SAO 251472 173.94533 173.94533 3.09999990463
SAO 236693 137.74163 137.74163 3.09999990463
SAO 237067 142.8055 142.8055 3.09999990463
SAO 244315 254.65517 254.65517 3.09999990463
SAO 230300 309.39189 309.39189 3.09999990463
SAO 218549 108.38474 108.38474 3.09999990463
SAO 225344 224.79036 224.79036 3.09999990463
SAO 208102 252.96759 252.96759 3.09999990463
SAO 209957 274.40682 274.40682 3.09999990463
SAO 196240 87.73993 87.73993 3.09999990463
SAO 156256 162.40619 162.40619 3.09999990463
SAO 163481 305.25276 305.25276 3.09999990463
SAO 117264 133.84845 133.84845 3.09999990463
SAO 84951 258.758 258.758 3.09999990463
SAO 87301 292.68048 292.68048 3.09999990463
SAO 61414 140.26371 140.26371 3.09999990463
SAO 42630 134.80185 134.80185 3.09999990463
SAO 18222 288.13867 288.13867 3.09999990463
SAO 258698 216.72932 216.72932 3.20000004768
SAO 256029 56.81049 56.81049 3.20000004768
SAO 252853 220.62698 220.62698 3.20000004768
SAO 218071 99.44018 99.44018 3.20000004768
SAO 225691 230.343 230.343 3.20000004768
SAO 209318 267.46471 267.46471 3.20000004768
SAO 187239 281.41413 281.41413 3.20000004768
SAO 170051 76.36517 76.36517 3.20000004768
SAO 141086 244.58033 244.58033 3.20000004768
SAO 144150 302.82619 302.82619 3.20000004768
SAO 112106 72.46003 72.46003 3.20000004768
SAO 121962 254.41708 254.41708 3.20000004768
SAO 71070 318.23412 318.23412 3.20000004768
SAO 67663 284.7359 284.7359 3.20000004768
SAO 65890 258.76182 258.76182 3.20000004768
SAO 40026 76.62866 76.62866 3.20000004768
SAO 27289 143.21418 143.21418 3.20000004768
SAO 17365 257.19665 257.19665 3.20000004768
SAO 10057 322.16516 322.16516 3.20000004768
SAO 10818 354.83696 354.83696 3.20000004768
SAO 250885 153.43475 153.43475 3.29999995232
SAO 252019 191.57084 191.57084 3.29999995232
SAO 248969 63.6065 63.6065 3.29999995232
SAO 249647 102.04788 102.04788 3.29999995232
SAO 251006 158.00607 158.00607 3.29999995232
SAO 233564 68.49932 68.49932 3.29999995232
SAO 218755 112.30776 112.30776 3.29999995232
SAO 227707 258.03834 258.03834 3.29999995232
SAO 216113 44.56532 44.56532 3.29999995232
SAO 187683 286.73509 286.73509 3.29999995232
SAO 182244 211.59292 211.59292 3.29999995232
SAO 183139 226.01759 226.01759 3.29999995232
SAO 185320 260.50247 260.50247 3.29999995232
SAO 174601 117.32357 117.32357 3.29999995232
SAO 150237 78.23271 78.23271 3.29999995232
SAO 165375 343.66256 343.66256 3.29999995232
SAO 142004 269.75666 269.75666 3.29999995232
SAO 142241 275.32746 275.32746 3.29999995232
SAO 99512 168.56004 168.56004 3.29999995232
SAO 54058 9.83212 9.83212 3.29999995232
SAO 67451 282.52 282.52 3.29999995232
SAO 56138 46.29413 46.29413 3.29999995232
SAO 28315 183.85652 183.85652 3.29999995232
SAO 34137 332.71371 332.71371 3.29999995232
SAO 29520 231.23225 231.23225 3.29999995232
SAO 254862 311.2398 311.2398 3.40000009537
SAO 250683 146.31166 146.31166 3.40000009537
SAO 254393 283.05431 283.05431 3.40000009537
SAO 250905 154.2707 154.2707 3.40000009537
SAO 242304 228.07142 228.07142 3.40000009537
SAO 225426 226.27992 226.27992 3.40000009537
SAO 215365 16.52102 16.52102 3.40000009537
SAO 215516 22.09143 22.09143 3.40000009537
SAO 159665 241.09213 241.09213 3.40000009537
SAO 147632 17.14746 17.14746 3.40000009537
SAO 143021 286.56221 286.56221 3.40000009537
SAO 132071 81.11928 81.11928 3.40000009537
SAO 139420 203.67328 203.67328 3.40000009537
SAO 124603 291.37456 291.37456 3.40000009537
SAO 119674 193.9009 193.9009 3.40000009537
SAO 108103 340.36558 340.36558 3.40000009537
SAO 96074 101.32234 101.32234 3.40000009537
SAO 81265 154.17256 154.17256 3.40000009537
SAO 85397 266.61492 266.61492 3.40000009537
SAO 74996 28.27042 28.27042 3.40000009537
SAO 43268 154.27414 154.27414 3.40000009537
SAO 14573 127.56611 127.56611 3.40000009537
SAO 19019 311.3225 311.3225 3.40000009537
SAO 12031 28.5988 28.5988 3.40000009537
SAO 249311 83.40652 83.40652 3.5
SAO 244726 261.34852 261.34852 3.5
SAO 237522 149.21571 149.21571 3.5
SAO 235635 119.1946 119.1946 3.5
SAO 247593 342.1388 342.1388 3.5
SAO 229047 277.20799 277.20799 3.5
SAO 223731 193.27856 193.27856 3.5
SAO 229023 276.74344 276.74344 3.5
SAO 224577 209.56771 209.56771 3.5
SAO 224469 207.37625 207.37625 3.5
SAO 202901 178.22732 178.22732 3.5
SAO 202558 173.25058 173.25058 3.5
SAO 172797 105.42983 105.42983 3.5
SAO 187504 284.43248 284.43248 3.5
SAO 147986 26.01711 26.01711 3.5
SAO 160700 264.39663 264.39663 3.5
SAO 150801 86.73878 86.73878 3.5
SAO 130686 55.81208 55.81208 3.5
SAO 140787 237.40507 237.40507 3.5
SAO 125159 298.11821 298.11821 3.5
SAO 127340 332.54996 332.54996 3.5
SAO 116569 124.12889 124.12889 3.5
SAO 98709 145.28768 145.28768 3.5
SAO 112921 83.78441 83.78441 3.5
SAO 93719 60.17009 60.17009 3.5
SAO 98955 151.83316 151.83316 3.5
SAO 93954 67.15418 67.15418 3.5
SAO 105500 299.68933 299.68933 3.5
SAO 79294 110.03072 110.03072 3.5
SAO 90816 342.50091 342.50091 3.5
SAO 62486 169.61972 169.61972 3.5
SAO 64589 228.87571 228.87571 3.5
SAO 65504 250.72405 250.72405 3.5
SAO 45337 225.48644 225.48644 3.5
SAO 20268 342.42012 342.42012 3.5
SAO 257000 195.56847 195.56847 3.59999990463
SAO 251575 176.40202 176.40202 3.59999990463
SAO 254733 302.18155 302.18155 3.59999990463
SAO 254020 266.43362 266.43362 3.59999990463
SAO 253945 262.77497 262.77497 3.59999990463
SAO 251862 185.33998 185.33998 3.59999990463
SAO 246784 313.70267 313.70267 3.59999990463
SAO 236787 139.05105 139.05105 3.59999990463
SAO 236164 130.07357 130.07357 3.59999990463
SAO 232696 34.12759 34.12759 3.59999990463
SAO 226004 234.51351 234.51351 3.59999990463
SAO 221234 142.67499 142.67499 3.59999990463
SAO 208116 253.08385 253.08385 3.59999990463
SAO 206552 230.45153 230.45153 3.59999990463
SAO 194902 64.47359 64.47359 3.59999990463
SAO 183619 234.25615 234.25615 3.59999990463
SAO 170759 86.11581 86.11581 3.59999990463
SAO 156605 169.83516 169.83516 3.59999990463
SAO 163427 304.51356 304.51356 3.59999990463
SAO 155785 152.64696 152.64696 3.59999990463
SAO 128694 4.8569 4.8569 3.59999990463
SAO 129274 21.00582 21.00582 3.59999990463
SAO 131952 79.40156 79.40156 3.59999990463
SAO 119076 177.67384 177.67384 3.59999990463
SAO 111172 51.20332 51.20332 3.59999990463
SAO 92484 22.87092 22.87092 3.59999990463
SAO 93868 64.94838 64.94838 3.59999990463
SAO 93957 67.16549 67.16549 3.59999990463
SAO 96746 109.52319 109.52319 3.59999990463
SAO 76228 57.29058 57.29058 3.59999990463
SAO 79653 116.11193 116.11193 3.59999990463
SAO 75596 42.49595 42.49595 3.59999990463
SAO 64202 217.95747 217.95747 3.59999990463
SAO 65485 250.32174 250.32174 3.59999990463
SAO 59570 103.19723 103.19723 3.59999990463
SAO 52609 345.4803 345.4803 3.59999990463
SAO 42661 135.90634 135.90634 3.59999990463
SAO 37375 24.49823 24.49823 3.59999990463
SAO 16273 211.09723 211.09723 3.59999990463
SAO 9087 275.26405 275.26405 3.59999990463
SAO 256496 124.63241 124.63241 3.70000004768
SAO 250471 137.8196 137.8196 3.70000004768
SAO 243279 240.88323 240.88323 3.70000004768
SAO 246965 319.96666 319.96666 3.70000004768
SAO 232573 28.98962 28.98962 3.70000004768
SAO 245242 271.65767 271.65767 3.70000004768
SAO 222199 159.32521 159.32521 3.70000004768
SAO 231444 346.72005 346.72005 3.70000004768
SAO 219082 118.05427 118.05427 3.70000004768
SAO 198398 116.3137 116.3137 3.70000004768
SAO 210928 286.60465 286.60465 3.70000004768
SAO 199546 130.89803 130.89803 3.70000004768
SAO 183346 229.45762 229.45762 3.70000004768
SAO 183957 239.22139 239.22139 3.70000004768
SAO 190341 321.66685 321.66685 3.70000004768
SAO 191683 347.36165 347.36165 3.70000004768
SAO 149818 70.11033 70.11033 3.70000004768
SAO 164560 325.02273 325.02273 3.70000004768
SAO 150957 89.10111 89.10111 3.70000004768
SAO 154622 131.59379 131.59379 3.70000004768
SAO 148059 27.8651 27.8651 3.70000004768
SAO 130564 53.23266 53.23266 3.70000004768
SAO 146362 343.15354 343.15354 3.70000004768
SAO 120648 221.56228 221.56228 3.70000004768
SAO 112197 73.56281 73.56281 3.70000004768
SAO 128085 349.29142 349.29142 3.70000004768
SAO 121218 237.70403 237.70403 3.70000004768
SAO 112142 72.80149 72.80149 3.70000004768
SAO 125235 298.82832 298.82832 3.70000004768
SAO 123142 271.83746 271.83746 3.70000004768
SAO 111195 51.79232 51.79232 3.70000004768
SAO 101725 236.54702 236.54702 3.70000004768
SAO 76131 56.21887 56.21887 3.70000004768
SAO 83831 231.95731 231.95731 3.70000004768
SAO 85590 269.44132 269.44132 3.70000004768
SAO 56673 56.07974 56.07974 3.70000004768
SAO 50424 316.23278 316.23278 3.70000004768
SAO 43886 176.5126 176.5126 3.70000004768
SAO 21566 9.2429 9.2429 3.70000004768
SAO 25502 89.88177 89.88177 3.70000004768
SAO 17074 245.99776 245.99776 3.70000004768
SAO 14908 142.8821 142.8821 3.70000004768
SAO 257193 221.96576 221.96576 3.79999995232
SAO 257948 325.37011 325.37011 3.79999995232
SAO 256374 107.18756 107.18756 3.79999995232
SAO 250228 126.43451 126.43451 3.79999995232
SAO 248877 56.05023 56.05023 3.79999995232
SAO 251742 181.72042 181.72042 3.79999995232
SAO 253474 243.85972 243.85972 3.79999995232
SAO 248201 7.88669 7.88669 3.79999995232
SAO 250374 133.76185 133.76185 3.79999995232
SAO 237117 143.61124 143.61124 3.79999995232
SAO 244168 252.44646 252.44646 3.79999995232
SAO 238085 156.96976 156.96976 3.79999995232
SAO 239737 182.9131 182.9131 3.79999995232
SAO 225071 219.47163 219.47163 3.79999995232
SAO 220803 136.03863 136.03863 3.79999995232
SAO 220265 130.15668 130.15668 3.79999995232
SAO 224585 209.66985 209.66985 3.79999995232
SAO 227402 253.64587 253.64587 3.79999995232
SAO 221895 153.68402 153.68402 3.79999995232
SAO 195532 76.1016 76.1016 3.79999995232
SAO 195148 68.88776 68.88776 3.79999995232
SAO 183649 234.66414 234.66414 3.79999995232
SAO 174391 115.8849 115.8849 3.79999995232
SAO 173282 108.70282 108.70282 3.79999995232
SAO 182855 221.50026 221.50026 3.79999995232
SAO 174175 114.575 114.575 3.79999995232
SAO 170926 87.83029 87.83029 3.79999995232
SAO 159764 242.99886 242.99886 3.79999995232
SAO 155980 156.52259 156.52259 3.79999995232
SAO 144810 311.91899 311.91899 3.79999995232
SAO 142408 278.8018 278.8018 3.79999995232
SAO 132406 84.68646 84.68646 3.79999995232
SAO 146044 335.41406 335.41406 3.79999995232
SAO 122754 266.97319 266.97319 3.79999995232
SAO 118355 158.20279 158.20279 3.79999995232
SAO 101826 239.11332 239.11332 3.79999995232
SAO 106357 309.9096 309.9096 3.79999995232
SAO 93897 65.73374 65.73374 3.79999995232
SAO 105259 296.84702 296.84702 3.79999995232
SAO 102107 245.48011 245.48011 3.79999995232
SAO 79031 106.0272 106.0272 3.79999995232
SAO 86003 275.92458 275.92458 3.79999995232
SAO 90238 331.75286 331.75286 3.79999995232
SAO 79374 111.43167 111.43167 3.79999995232
SAO 85750 271.88566 271.88566 3.79999995232
SAO 62297 163.32789 163.32789 3.79999995232
SAO 39966 75.6195 75.6195 3.79999995232
SAO 39078 56.2985 56.2985 3.79999995232
SAO 46872 264.8662 264.8662 3.79999995232
SAO 53204 354.39108 354.39108 3.79999995232
SAO 49337 303.40793 303.40793 3.79999995232
SAO 34542 337.82291 337.82291 3.79999995232
SAO 31702 292.4265 292.4265 3.79999995232
SAO 31537 289.27564 289.27564 3.79999995232
SAO 23655 42.67428 42.67428 3.79999995232
SAO 30631 268.38208 268.38208 3.79999995232
SAO 34508 337.29275 337.29275 3.79999995232
SAO 27401 147.74734 147.74734 3.79999995232
SAO 15532 172.85109 172.85109 3.79999995232
SAO 257407 248.36388 248.36388 3.90000009537
SAO 256438 115.45543 115.45543 3.90000009537
SAO 256955 188.11719 188.11719 3.90000009537
SAO 254413 284.2379 284.2379 3.90000009537
SAO 238813 167.14747 167.14747 3.90000009537
SAO 238574 163.37356 163.37356 3.90000009537
SAO 238986 170.25208 170.25208 3.90000009537
SAO 234134 86.82132 86.82132 3.90000009537
SAO 223454 187.01009 187.01009 3.90000009537
SAO 215536 22.81293 22.81293 3.90000009537
SAO 225525 227.9836 227.9836 3.90000009537
SAO 214983 2.35299 2.35299 3.90000009537
SAO 225483 227.21077 227.21077 3.90000009537
SAO 231468 347.58987 347.58987 3.90000009537
SAO 215092 6.55081 6.55081 3.90000009537
SAO 216710 63.50044 63.50044 3.90000009537
SAO 211005 287.50713 287.50713 3.90000009537
SAO 211767 300.88954 300.88954 3.90000009537
SAO 195924 82.80323 82.80323 3.90000009537
SAO 207040 237.73966 237.73966 3.90000009537
SAO 186612 274.51329 274.51329 3.90000009537
SAO 191651 346.67037 346.67037 3.90000009537
SAO 187643 286.17086 286.17086 3.90000009537
SAO 185296 260.25095 260.25095 3.90000009537
SAO 186497 273.44092 273.44092 3.90000009537
SAO 147169 3.66011 3.66011 3.90000009537
SAO 157345 188.01755 188.01755 3.90000009537
SAO 159370 233.88155 233.88155 3.90000009537
SAO 149781 69.54501 69.54501 3.90000009537
SAO 150239 78.30774 78.30774 3.90000009537
SAO 134986 115.31179 115.31179 3.90000009537
SAO 130197 44.10681 44.10681 3.90000009537
SAO 142931 285.42013 285.42013 3.90000009537
SAO 140090 220.7651 220.7651 3.90000009537
SAO 135896 126.41509 126.41509 3.90000009537
SAO 131346 69.07973 69.07973 3.90000009537
SAO 137035 144.96402 144.96402 3.90000009537
SAO 138721 184.9765 184.9765 3.90000009537
SAO 117527 138.59115 138.59115 3.90000009537
SAO 126662 318.95601 318.95601 3.90000009537
SAO 111579 60.78903 60.78903 3.90000009537
SAO 98087 131.17125 131.17125 3.90000009537
SAO 90775 341.6329 341.6329 3.90000009537
SAO 76155 56.45667 56.45667 3.90000009537
SAO 81064 148.19094 148.19094 3.90000009537
SAO 83958 235.68576 235.68576 3.90000009537
SAO 65716 255.07245 255.07245 3.90000009537
SAO 69116 299.07661 299.07661 3.90000009537
SAO 66485 269.06329 269.06329 3.90000009537
SAO 54281 14.18843 14.18843 3.90000009537
SAO 50274 314.29338 314.29338 3.90000009537
SAO 47919 283.83384 283.83384 3.90000009537
SAO 46028 244.93515 244.93515 3.90000009537
SAO 23685 43.56441 43.56441 3.90000009537
SAO 7593 188.37068 188.37068 3.90000009537
SAO 256710 156.09886 156.09886 4.0
SAO 257757 300.14831 300.14831 4.0
SAO 257620 280.75949 280.75949 4.0
SAO 249809 109.20778 109.20778 4.0
SAO 250422 135.6122 135.6122 4.0
SAO 251090 160.88405 160.88405 4.0
SAO 247814 349.3575 349.3575 4.0
SAO 238222 158.897 158.897 4.0
SAO 241157 206.66398 206.66398 4.0
SAO 243643 244.96009 244.96009 4.0
SAO 223560 189.42567 189.42567 4.0
SAO 219111 118.32591 118.32591 4.0
SAO 219035 117.30963 117.30963 4.0
SAO 224920 216.54503 216.54503 4.0
SAO 229646 290.65944 290.65944 4.0
SAO 231154 337.31746 337.31746 4.0
SAO 217650 89.78666 89.78666 4.0
SAO 229659 290.9715 290.9715 4.0
SAO 204545 202.76108 202.76108 4.0
SAO 205453 215.13916 215.13916 4.0
SAO 199490 130.02587 130.02587 4.0
SAO 205871 220.91426 220.91426 4.0
SAO 194984 66.00916 66.00916 4.0
SAO 196735 95.52833 95.52833 4.0
SAO 197258 102.46024 102.46024 4.0
SAO 169570 68.37761 68.37761 4.0
SAO 168373 48.01779 48.01779 4.0
SAO 176559 132.6331 132.6331 4.0
SAO 184329 245.15915 245.15915 4.0
SAO 190374 322.18093 322.18093 4.0
SAO 168460 49.87915 49.87915 4.0
SAO 167471 30.00126 30.00126 4.0
SAO 191858 350.74259 350.74259 4.0
SAO 162512 290.41819 290.41819 4.0
SAO 159963 247.78468 247.78468 4.0
SAO 165321 342.39793 342.39793 4.0
SAO 160479 260.20686 260.20686 4.0
SAO 150223 78.07445 78.07445 4.0
SAO 136221 130.91841 130.91841 4.0
SAO 131019 62.96634 62.96634 4.0
SAO 131468 71.37555 71.37555 4.0
SAO 135551 122.1485 122.1485 4.0
SAO 146181 338.8391 338.8391 4.0
SAO 146107 337.2071 337.2071 4.0
SAO 110291 30.51168 30.51168 4.0
SAO 123013 270.1613 270.1613 4.0
SAO 117050 130.80615 130.80615 4.0
SAO 112849 82.69616 82.69616 4.0
SAO 118804 170.28411 170.28411 4.0
SAO 119035 176.46482 176.46482 4.0
SAO 128513 359.82795 359.82795 4.0
SAO 106230 308.30327 308.30327 4.0
SAO 104318 284.90571 284.90571 4.0
SAO 80416 131.67425 131.67425 4.0
SAO 70095 307.34894 307.34894 4.0
SAO 55427 34.32862 34.32862 4.0
SAO 56856 59.74128 59.74128 4.0
SAO 58502 87.87243 87.87243 4.0
SAO 42642 135.15994 135.15994 4.0
SAO 51035 323.49524 323.49524 4.0
SAO 39336 62.16535 62.16535 4.0
SAO 38597 47.26671 47.26671 4.0
SAO 29137 216.29913 216.29913 4.0
SAO 29765 240.47211 240.47211 4.0
SAO 13351 75.85456 75.85456 4.0
SAO 4560 30.85879 30.85879 4.0
SAO 258941 341.51424 341.51424 4.09999990463
SAO 256731 158.86736 158.86736 4.09999990463
SAO 248545 35.43794 35.43794 4.09999990463
SAO 248621 39.89803 39.89803 4.09999990463
SAO 253226 234.18029 234.18029 4.09999990463
SAO 251841 184.60912 184.60912 4.09999990463
SAO 248202 7.89016 7.89016 4.09999990463
SAO 251579 176.6283 176.6283 4.09999990463
SAO 242463 230.84472 230.84472 4.09999990463
SAO 233463 64.12064 64.12064 4.09999990463
SAO 242384 229.37864 229.37864 4.09999990463
SAO 232306 17.0963 17.0963 4.09999990463
SAO 237916 154.9036 154.9036 4.09999990463
SAO 244331 254.89613 254.89613 4.09999990463
SAO 247680 345.22022 345.22022 4.09999990463
SAO 221344 144.20722 144.20722 4.09999990463
SAO 223614 190.64752 190.64752 4.09999990463
SAO 224833 214.85091 214.85091 4.09999990463
SAO 220422 131.50712 131.50712 4.09999990463
SAO 224621 210.43093 210.43093 4.09999990463
SAO 229654 290.80486 290.80486 4.09999990463
SAO 220204 129.411 129.411 4.09999990463
SAO 220371 131.09993 131.09993 4.09999990463
SAO 229927 298.81523 298.81523 4.09999990463
SAO 215999 40.16683 40.16683 4.09999990463
SAO 205497 215.75922 215.75922 4.09999990463
SAO 209019 264.13666 264.13666 4.09999990463
SAO 210990 287.36802 287.36802 4.09999990463
SAO 205839 220.4901 220.4901 4.09999990463
SAO 214153 343.13154 343.13154 4.09999990463
SAO 174400 115.95183 115.95183 4.09999990463
SAO 189781 312.95544 312.95544 4.09999990463
SAO 188722 298.95995 298.95995 4.09999990463
SAO 177002 137.01208 137.01208 4.09999990463
SAO 183896 238.40302 238.40302 4.09999990463
SAO 189664 311.52398 311.52398 4.09999990463
SAO 168925 58.42763 58.42763 4.09999990463
